Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Lena,@LeenaBackmann,2024-05-11T11:35:57.000Z,False,The people's winner? Really?,0,0,0,1.1K,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/LeenaBackmann/status/1789258137536504003,tweet_id:1789258137536504003
Tessa,@hearts4zych,2024-05-11T11:49:45.000Z,False,FREE JOOST!!!!!! https://change.org/p/get-joost-klein-back-into-eurovision-2024?source_location=psf_petitions…,0,0,0,136,[],[],[],https://pbs.twimg.com/profile_images/1550249605962649601/Vr1HpYVI_normal.jpg,https://x.com/hearts4zych/status/1789261612500590632,tweet_id:1789261612500590632
Barry Hughes,@BarryHughes2021,2024-05-11T11:46:01.000Z,False,"Looooooool! Stop it, please! ",0,0,0,850,[],[],"['\\U0001f602', '\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1752618596293885953/nAD5MhLt_normal.jpg,https://x.com/BarryHughes2021/status/1789260672947159519,tweet_id:1789260672947159519
AMANDA BOYD,@amandajboyd,2024-05-11T16:51:42.000Z,False,Awful song. Awful person. Karma is wonderful.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1620724345428393984/FYVQITzj_normal.jpg,https://x.com/amandajboyd/status/1789337598600646860,tweet_id:1789337598600646860
צחי הימני,@Tz4H1e_r1g4t,2024-05-11T13:10:52.000Z,False,what is your comment ?https://nltimes.nl/2024/05/10/eurovision-suspends-joost-klein-physical-altercation-photographer-report…,0,0,0,55,[],[],[],https://pbs.twimg.com/profile_images/1794326868872605697/E2Qt10YC_normal.jpg,https://x.com/Tz4H1e_r1g4t/status/1789282022512279824,tweet_id:1789282022512279824
Hans Schuur,@HansSchuur1963,2024-05-11T13:32:46.000Z,False,Boom boom.. back home! Fast #Karma! ,0,0,0,497,['#Karma'],[],"['\\U0001f44c', '\\U0001f921', '\\U0001f921', '\\U0001f921', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1723338433785921536/q4ixJkbb_normal.jpg,https://x.com/HansSchuur1963/status/1789287534817665279,tweet_id:1789287534817665279
#Estrella,@tresestrallas,2024-05-11T13:33:36.000Z,False,0 points ,0,0,0,926,[],[],['\\U0001f44c'],https://pbs.twimg.com/profile_images/1645891968587661313/MOfjnmFD_normal.jpg,https://x.com/tresestrallas/status/1789287744746787195,tweet_id:1789287744746787195
Le Co,@LeCo230585,2024-05-11T19:08:40.000Z,False,"Best performer of Eurovision2024
Joost Klein Europapa#joostklein #Justiceforjoost #Eurovision2024 #ESF2024 #Eurovision",0,0,0,214,"['#joostklein', '#Justiceforjoost', '#Eurovision2024', '#ESF2024', '#Eurovision']",[],[],https://pbs.twimg.com/profile_images/1775924248055304192/4mHzobN__normal.jpg,https://x.com/LeCo230585/status/1789372069404201411,tweet_id:1789372069404201411
Zdeni,@davidova_z41482,2024-05-11T19:30:00.000Z,False,Shame on him ,0,0,0,156,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1783051628100059137/9rzA6uiR_normal.jpg,https://x.com/davidova_z41482/status/1789377435349156344,tweet_id:1789377435349156344
Sebastien,@SebastienLuyckx,2024-05-11T17:53:36.000Z,False,"I’ll only tune in to catch some booos for Irsael 
. Free Palestine",0,0,0,436,[],[],[],https://pbs.twimg.com/profile_images/1578706117525442561/tChTAoBm_normal.jpg,https://x.com/SebastienLuyckx/status/1789353178221121930,tweet_id:1789353178221121930
tomkregenbild,@tomkregenbild,2024-05-11T11:39:06.000Z,False,,0,0,0,1K,[],[],[],https://pbs.twimg.com/profile_images/1427951615730987010/Xb5I8t0u_normal.jpg,https://x.com/tomkregenbild/status/1789258932201959884,tweet_id:1789258932201959884
Joyce,@aanstellert,2024-05-11T11:59:09.000Z,False,FOREVER EUROPAPA,0,0,0,2.9K,[],[],['\\U0001f499'],https://pbs.twimg.com/profile_images/824661733763678208/s4BM-tjB_normal.jpg,https://x.com/aanstellert/status/1789263977756692824,tweet_id:1789263977756692824
onyon,@onyonyonyon,2024-05-11T11:25:02.000Z,False,"I love his next song already.

It’s called - “EuroByeBye” #FreeThemNow",0,0,0,2K,['#FreeThemNow'],[],"['\\U0001f921', '\\U0001f921', '\\U0001f921']",https://pbs.twimg.com/profile_images/1789687894912782336/e0AQZwPc_normal.jpg,https://x.com/onyonyonyon/status/1789255392016420873,tweet_id:1789255392016420873
Gorch Foth,@KingGorch,2024-05-11T12:59:36.000Z,False,The ibu israelian broadcasting union was scared of this man! His popularity could damage them even more. So they had him removed. Expect some things happening tonight regarding this. It will be a weird political songfestival 2024,0,0,0,2.3K,[],[],[],https://pbs.twimg.com/profile_images/1591773585542156288/RDxZGFcA_normal.jpg,https://x.com/KingGorch/status/1789279189926822271,tweet_id:1789279189926822271
Netanel,@netanel_gt,2024-05-11T18:47:32.000Z,False,Cringeeeee,0,0,0,21,[],[],"['\\U0001f62c', '\\U0001f62c', '\\U0001f62c', '\\U0001f62c', '\\U0001f62c']",https://pbs.twimg.com/profile_images/1711482866457067520/n3zC0x3N_normal.jpg,https://x.com/netanel_gt/status/1789366749508292691,tweet_id:1789366749508292691
Macdonald,@FireWater__,2024-05-11T16:38:39.000Z,False,You’re all losers,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1752660065507479552/LBhVxEYn_normal.jpg,https://x.com/FireWater__/status/1789334314775183555,tweet_id:1789334314775183555
yuh,@RahRahB1tch,2024-05-11T14:53:13.000Z,False,Parents must be really proud of their child threatening somebody,0,0,0,255,[],[],[],https://pbs.twimg.com/profile_images/1496442583400206338/0HxqoTQx_normal.jpg,https://x.com/RahRahB1tch/status/1789307782908260592,tweet_id:1789307782908260592
offski,@offer59257,2024-05-11T14:12:20.000Z,False,Your proud of a sexual predator?,0,0,0,118,[],[],[],https://pbs.twimg.com/profile_images/1789367188463218688/nw5j2aHD_normal.jpg,https://x.com/offer59257/status/1789297493672415358,tweet_id:1789297493672415358
Dr Yellow,@JBDrYellow,2024-05-11T14:30:19.000Z,False,Byeeee freak.,0,0,0,79,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/JBDrYellow/status/1789302018865017032,tweet_id:1789302018865017032
irl shrek,@e_man_boo,2024-05-11T19:00:32.000Z,False,Lol what a loser,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1673099674394451968/MKEvl-Q4_normal.jpg,https://x.com/e_man_boo/status/1789370018767024338,tweet_id:1789370018767024338
Marcel,@marcel73_,2024-05-11T18:45:48.000Z,False,"Widerlich
FREE ",0,0,0,116,[],[],"['\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1566786378494611461/CleGXOWx_normal.jpg,https://x.com/marcel73_/status/1789366312361144416,tweet_id:1789366312361144416
Victoria Island PM,@OrAxselberd,2024-05-15T17:45:00.000Z,False,Boom boom is the sound of punchs He wanted to give to the poor camera women?,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1790047852044922880/NfGahP40_normal.jpg,https://x.com/OrAxselberd/status/1790800561660461138,tweet_id:1790800561660461138
Enrico Palazzo,@TheL0rdHumungus,2024-05-11T15:14:09.000Z,False,Mr. PutinRussia,0,0,0,352,[],[],[],https://pbs.twimg.com/profile_images/1346536297360478210/j6H5rfnG_normal.jpg,https://x.com/TheL0rdHumungus/status/1789313048462622990,tweet_id:1789313048462622990
Anna,@Anna1206x,2024-05-11T11:06:05.000Z,False,The saddest thing: Europapa is probably the entry with the most important message for Eurovision and Europe in general. And now this exact entry gets disqualified... This edition is so fucking cursed #Eurovision #Eurovision2024,0,0,0,0,"['#Eurovision', '#Eurovision2024']",[],[],https://pbs.twimg.com/profile_images/1788058024642256896/YWGH7ren_normal.jpg,https://x.com/Anna1206x/status/1789250620215730394,tweet_id:1789250620215730394
Mathias Priebe,@MathiasPriebe,2024-05-11T17:30:23.000Z,True,Probably this was all a shitty lie. Probably.,0,0,0,2.8K,[],[],[],https://pbs.twimg.com/profile_images/1440237268728356867/ua9uyNmO_normal.jpg,https://x.com/MathiasPriebe/status/1789347332686823682,tweet_id:1789347332686823682
Breaking News,@breakingUAnews,2024-05-11T11:19:24.000Z,True, Support ours! #Eurovision2024 #Ukraine️,0,0,0,19K,[],[],"['\\U0001f1fa\\U0001f1e6', '\\U0001f1fa\\U0001f1e6']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789253973955764570,tweet_id:1789253973955764570
Breaking News,@breakingUAnews,2024-05-11T12:42:21.000Z,True,"Нідерланди дискваліфіковано з Євробачення-2024. Організатори оголосили, що Joost Klein не братиме участі у фіналі 68-го Пісенного конкурсу. Причиною стали звинувачення у насильстві щодо жінки зі знімальної групи. Крім того, виявилось, що артист симпатизує країні-агресору.",0,0,0,17K,[],[],"['\\u2757\\ufe0f', '\\U0001f1f3\\U0001f1f1']",https://pbs.twimg.com/profile_images/1653355932036767744/j4WZVn7Z_normal.jpg,https://x.com/breakingUAnews/status/1789274847266124016,tweet_id:1789274847266124016
Dr. Khaled Alfaiomi,@Alfaiomi,2024-05-11T14:25:33.000Z,True,"New video reveals Hamas and Al-Qassam's treatment of Gaza civilians, echoing the Syrian suffering under Assad. I urge Palestinians and Israelis to seek lasting peace and establish states as per international law, ensuring mutual civilian rights.#Gaza #Israele",0,0,0,5.9K,[],[],[],https://pbs.twimg.com/profile_images/1790028915039240192/wkOrhy5q_normal.jpg,https://x.com/Alfaiomi/status/1789300817176011259,tweet_id:1789300817176011259
The Dutch Doge Guy,@070guy,2024-05-11T16:26:27.000Z,True,Welcome in #EuropapaLike if you support #JoostKlein,0,0,0,10K,"['#Europapa', '#JoostKlein']",[],[],https://pbs.twimg.com/profile_images/1670744202580197376/d_n6iZhU_normal.jpg,https://x.com/070guy/status/1789331245337375042,tweet_id:1789331245337375042
Shield Maiden Io,@maidensheildio,2024-05-12T10:34:34.000Z,True,So make him a number 1 hit everywhere.,0,0,0,393,[],[],[],https://pbs.twimg.com/profile_images/1639825881030852610/ZwV1mCGi_normal.jpg,https://x.com/maidensheildio/status/1789605077390422288,tweet_id:1789605077390422288
reni,@reniiishy,2024-05-11T12:20:35.000Z,True,What’s going on with eu is very sad ,0,0,0,21K,[],[],['\\U0001f622'],https://pbs.twimg.com/profile_images/1779497305105698817/4rphnBft_normal.jpg,https://x.com/reniiishy/status/1789269370218099091,tweet_id:1789269370218099091
Ayra Jalil,@Jalil_5096,2024-05-11T19:15:24.000Z,True,"Disheartening: Europapa's message, possibly the most crucial, now disqualified. This Eurovision feels cursed.",0,0,0,4K,[],[],[],https://pbs.twimg.com/profile_images/1742805122332188672/3qh7FFJ2_normal.jpg,https://x.com/Jalil_5096/status/1789373762640486854,tweet_id:1789373762640486854
Frankenweib,@SilkeFundaro,2024-05-11T18:58:36.000Z,False,I'm so upset. I wanted to see this today. This song is so much joy,0,0,0,254,[],[],[],https://pbs.twimg.com/profile_images/822960053212901376/zKkj3muf_normal.jpg,https://x.com/SilkeFundaro/status/1789369534329045044,tweet_id:1789369534329045044
𝙙𝙤𝙙𝙨𝙞𝙘𝙡𝙚,@dodsicle,2024-05-11T11:48:36.000Z,False,"This song is so good and positive.
Unbelievable.",0,0,0,4.1K,[],[],[],https://pbs.twimg.com/profile_images/1760973262882770944/Y9WF-SQM_normal.jpg,https://x.com/dodsicle/status/1789261321248076038,tweet_id:1789261321248076038
Cryptoption,@Cryptoption,2024-05-11T12:01:40.000Z,False,"It's not cursed, it's just typical israel + russian influence.

They will both see it as a win.#Eurovision",0,0,0,1.1K,['#Eurovision'],[],[],https://pbs.twimg.com/profile_images/1486753761439666179/IU2zocDX_normal.jpg,https://x.com/Cryptoption/status/1789264611423695039,tweet_id:1789264611423695039
all...,@Shadowfax2u,2024-05-11T16:13:42.000Z,False,Pfffffff..... ,0,0,0,133,[],[],['\\U0001f937\\u200d\\u2640\\ufe0f'],https://pbs.twimg.com/profile_images/1582979603/01cf5a2c-43c1-41a4-bc08-454e5d95f990_normal.png,https://x.com/Shadowfax2u/status/1789328036258533830,tweet_id:1789328036258533830
Christian Blanco,@bushidocombat,2024-05-11T13:12:41.000Z,False,"Bit problematic if the ""most important message for Eurovision"" is sung by a fascist though.",0,0,0,92,[],[],[],https://pbs.twimg.com/profile_images/1497332607423500293/DL1YNN96_normal.jpg,https://x.com/bushidocombat/status/1789282482484818333,tweet_id:1789282482484818333
Downstar2,@Downstar2,2024-05-11T14:21:15.000Z,False,,0,0,0,453,[],[],[],https://pbs.twimg.com/profile_images/1175347276/coxseb-mario-star-2785_normal.png,https://x.com/Downstar2/status/1789299734894522397,tweet_id:1789299734894522397
DominikK #TakDlaCPK,@DominikKaroI,2024-05-11T14:59:16.000Z,False,"Dwa słowa cenzury na #Eurovision2024 
1. Rodzina
2. Izrael to ludobójcy 

Za to można:
1. Lizać się z diabłami na pentagramie
2. Wykonywać ruchy jak w stosunku płciowym z gołymi mężczyznami.
3. Wielbić Izrael.
4. Przebrać się za babę i wyglądać jak paskuda.

Upadek Europy!",0,0,0,253,['#Eurovision2024'],[],[],https://pbs.twimg.com/profile_images/1712822408376123392/bLkTPEF2_normal.jpg,https://x.com/DominikKaroI/status/1789309305914626306,tweet_id:1789309305914626306
FCK PTN,@VUruburu,2024-05-11T20:36:03.000Z,False,And he insulted/disrespected a camerawoman/staff,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1129896588275585025/AD6lpqUH_normal.jpg,https://x.com/VUruburu/status/1789394056256106623,tweet_id:1789394056256106623
WeStillHere,@Keep_t100,2024-05-11T12:56:43.000Z,False,"Israelis literally turning out to be a curse on #Eurovision — people in Europe should now spare a thought for Palestinians who have had to endure living next to an ideology that sees itself as the only community entitled to everything!

Zionists take joy from watching injustice",0,0,0,4K,['#Eurovision'],[],['\\U0001f1ee\\U0001f1f1'],https://pbs.twimg.com/profile_images/1793322594151571456/2XNR9DBT_normal.jpg,https://x.com/Keep_t100/status/1789278461405634605,tweet_id:1789278461405634605
stuart morris,@stu_m70,2024-05-11T12:12:52.000Z,False,"He released a song 3 weeks after the full-scale invasion with the lyrics:
“l’m Joost Klein. love Russia, I want a Russian woman, I want Russian babies.”

Then after the Bucha Massacre, he travelled to St Petersburg to perform in front of a Russian crowd

He’s not what you think.",0,0,0,1.6K,[],[],[],https://pbs.twimg.com/profile_images/1771977350084796416/OUb2DC-q_normal.jpg,https://x.com/stu_m70/status/1789267427466867099,tweet_id:1789267427466867099
Cynthia,@cynparker_,2024-05-11T19:55:35.000Z,False,"The Netherlands has been disqualified from Eurovision 2024. Organizers announced that Joost Klein will not take part in the finals. The reason is accusations of violence against a woman, and, the artist’s outspoken support for Russia who continues to murder and bomb Ukrainians.",0,0,0,713,[],[],[],https://pbs.twimg.com/profile_images/1527074473538596864/PSdtT_tQ_normal.jpg,https://x.com/cynparker_/status/1789383872578453566,tweet_id:1789383872578453566
Mercury Capri,@capricabrio,2024-05-11T16:21:24.000Z,False,"Official statement AVRO/TROS:

""Na het optreden van afgelopen donderdag heeft zich een incident voorgedaan. Tegen duidelijk gemaakte afspraken in is Joost gefilmd toen hij net van het podium af kwam en zich moest haasten naar de greenroom"", schrijft de omroep.",0,0,0,373,[],[],[],https://pbs.twimg.com/profile_images/1151543164425125888/v2yMfAhh_normal.jpg,https://x.com/capricabrio/status/1789329974912073978,tweet_id:1789329974912073978
wolfchild 1962,@wolfchild1962,2024-05-11T14:38:42.000Z,False,The song is trash,0,0,0,105,[],[],[],https://pbs.twimg.com/profile_images/1482639144333492224/7Y738jih_normal.jpg,https://x.com/wolfchild1962/status/1789304128859967738,tweet_id:1789304128859967738
Kars Schokkenbroek,@Tamin2021,2024-05-11T16:15:08.000Z,False,Dit slaagt nergens op boycotten deze waanzin,0,0,0,14,[],[],[],https://pbs.twimg.com/profile_images/1478310613206159379/uxErlcxE_normal.png,https://x.com/Tamin2021/status/1789328394439500098,tweet_id:1789328394439500098
Martin Sykes,@musicmanleeds,2024-05-11T12:16:23.000Z,False,"Thankfully, he'll now be an international success with tours and adoration almost everywhere.

Every cloud has a silver lining?",0,0,0,3.5K,[],[],[],https://pbs.twimg.com/profile_images/1629173039190474752/mPl7o8WA_normal.jpg,https://x.com/musicmanleeds/status/1789268311575851363,tweet_id:1789268311575851363
Stampy210405,@stampy210405,2024-05-11T12:01:36.000Z,False,Shame on the European Union and the ebu,0,0,0,4.1K,[],[],[],https://pbs.twimg.com/profile_images/1791525725578698752/Y7IYqSTY_normal.jpg,https://x.com/stampy210405/status/1789264590838096143,tweet_id:1789264590838096143
Theo Paijmans,@memizon,2024-05-11T15:51:11.000Z,False,Threatening a female employee does that.,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/378800000358845251/938ce7b24eaa94b41f271fee8d88346b_normal.jpeg,https://x.com/memizon/status/1789322370269733096,tweet_id:1789322370269733096
Polar Wolf (Hari Sheldon),@BegemotaTitanik,2024-05-11T11:19:54.000Z,False,"Screw that ""eurovision"", Latvian song was the WORST, took 1st place, and RUROPAPA Out!???.... #eurovisionSUCKS",0,0,0,3.4K,['#eurovisionSUCKS'],[],[],https://pbs.twimg.com/profile_images/1758694233156816896/IAmL0tDR_normal.jpg,https://x.com/BegemotaTitanik/status/1789254098253979682,tweet_id:1789254098253979682
ViekangGolden,@ViekangGolden,2024-05-11T13:25:22.000Z,False,"One less Gret-like-vatnik is a win. 
Cannot believe we Germans even still pay for it.",0,0,0,114,[],[],[],https://pbs.twimg.com/profile_images/1675511994357563392/KhdjRTOp_normal.jpg,https://x.com/ViekangGolden/status/1789285675327512865,tweet_id:1789285675327512865
Chris,@balspelstudent,2024-05-11T17:29:05.000Z,False,This the dude that harrased and threatened two woman? Fatherless behaviour.,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1697351698090524672/htJSyY4e_normal.jpg,https://x.com/balspelstudent/status/1789347006642590109,tweet_id:1789347006642590109
Durümkebab,@durumkebab_dun,2024-05-11T11:51:53.000Z,False,Y todo por solo pedir a la sionista que no le grabara.,0,0,0,511,[],[],[],https://pbs.twimg.com/profile_images/1649900073789038593/n2CBaTxb_normal.jpg,https://x.com/durumkebab_dun/status/1789262146624274763,tweet_id:1789262146624274763
Jankees Braaksma,@jankeesbraaksma,2024-05-11T15:52:52.000Z,False,There should be a movie showing what exactly happened in the ‘confrontation’,0,0,0,434,[],[],[],https://pbs.twimg.com/profile_images/837314113286127617/GIj9jCID_normal.jpg,https://x.com/jankeesbraaksma/status/1789322793286242795,tweet_id:1789322793286242795
Pedro Materan Jaimes,@Yitzjak_Kislev5,2024-05-11T15:30:12.000Z,False,#EdenGolan  #Eurovision2024 ,0,0,0,280,"['#EdenGolan', '#Eurovision2024']",[],"['\\U0001f4aa\\U0001f3fc', '\\U0001f4aa\\U0001f3fc', '\\U0001f4aa\\U0001f3fc', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1609586547866714113/ZiXHBlhb_normal.jpg,https://x.com/Yitzjak_Kislev5/status/1789317087275487303,tweet_id:1789317087275487303
iHedgehog,@iHedgehog,2024-05-11T14:39:56.000Z,False,"This guy?! Sorry, Child?!",0,0,0,53,[],[],[],https://pbs.twimg.com/profile_images/1008096193589776387/wfu7tWEB_normal.jpg,https://x.com/iHedgehog/status/1789304440563876037,tweet_id:1789304440563876037
Gee #VoteAnyoneButLibLabConGreen,@staffilad,2024-05-11T14:11:19.000Z,False,Eurovision isn't about messages... It's about music,0,0,0,169,[],[],[],https://pbs.twimg.com/profile_images/1286757807254118409/-9w8jQsU_normal.jpg,https://x.com/staffilad/status/1789297236288905439,tweet_id:1789297236288905439
Misa Franco,@misafrancoO,2024-05-11T12:56:13.000Z,False,It is because he said “why not”. Yet they won’t disqualify Israel which has been harrasing the other contestants.,0,0,0,269,[],[],[],https://pbs.twimg.com/profile_images/1783011067549122560/UWlhvQZ8_normal.jpg,https://x.com/misafrancoO/status/1789278337971408929,tweet_id:1789278337971408929
SWatka,@s_watka,2024-05-11T13:30:13.000Z,False,"I mean, it's on brand with EU",0,0,0,592,[],[],[],https://pbs.twimg.com/profile_images/1904201323/BetyKissPosterD906_normal.jpg,https://x.com/s_watka/status/1789286894703898909,tweet_id:1789286894703898909
Marius van der Linden,@MvdlindenNL,2024-05-11T15:56:35.000Z,False,Because the guy act criminal behavior against other persons. It's not just that the Police and Justice is involved. So yes very happy this criminal is disqualified.,0,0,0,57,[],[],[],https://pbs.twimg.com/profile_images/1674689689654026241/AQLizvX2_normal.jpg,https://x.com/MvdlindenNL/status/1789323730172219819,tweet_id:1789323730172219819
Els Bouius,@BouiusEls,2024-05-11T16:08:46.000Z,False,Ik voel onrecht al meer dan 24 uur in mijn lijf!,0,0,0,167,[],[],[],https://pbs.twimg.com/profile_images/1626513152706809856/95SxVm_4_normal.png,https://x.com/BouiusEls/status/1789326794094428235,tweet_id:1789326794094428235
Tienerzinnen,@zzzMichielzzz,2024-05-11T16:21:01.000Z,False,this eurovision edition is fucked indeed. i thought Joost Klein was physical doing something...,0,0,0,102,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/zzzMichielzzz/status/1789329877063049467,tweet_id:1789329877063049467
Hans Wessels,@HansW_NL,2024-05-11T15:50:06.000Z,False,#Justiceforjoost #joost #europapa,0,0,0,687,"['#Justiceforjoost', '#joost', '#europapa']",[],[],https://pbs.twimg.com/profile_images/1497920295235108864/j4rtemP9_normal.jpg,https://x.com/HansW_NL/status/1789322094796222621,tweet_id:1789322094796222621
~:Caro:~,@mallebabbe3,2024-05-11T13:13:00.000Z,False,JOOST KLEIN      ,0,0,0,1K,[],[],"['\\U0001f1f3\\U0001f1f1', '\\u2665\\ufe0f', '\\U0001f1f3\\U0001f1f1', '\\u2665\\ufe0f', '\\U0001f1f3\\U0001f1f1', '\\u2665\\ufe0f']",https://pbs.twimg.com/profile_images/1235140822657617920/741O7irJ_normal.jpg,https://x.com/mallebabbe3/status/1789282561455231255,tweet_id:1789282561455231255
Wouter44,@Wouter448,2024-05-11T14:56:42.000Z,False,Gaat hij nu wenen?,0,0,0,192,[],[],[],https://pbs.twimg.com/profile_images/1789081368011419648/Y4oXE6yh_normal.jpg,https://x.com/Wouter448/status/1789308659861704958,tweet_id:1789308659861704958
okkietrooi,@donquishit,2024-05-11T12:15:53.000Z,False,"The right time for the Netherlands to move out the EU, and close the borders. What a f….. performance!!",0,0,0,49,[],[],[],https://pbs.twimg.com/profile_images/1516471309542338566/QVlqdDt1_normal.jpg,https://x.com/donquishit/status/1789268187361447988,tweet_id:1789268187361447988
theslowshow,@thisslowshow,2024-05-11T14:04:50.000Z,False,Getting arrested will do that..,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1634176437342044160/cdjppvpy_normal.jpg,https://x.com/thisslowshow/status/1789295604989870107,tweet_id:1789295604989870107
𝙈𝙖𝙖𝙧𝙩𝙚𝙣𝙇𝙚𝙢𝙢𝙚𝙧𝙨,@maarten_lemmers,2024-05-11T15:55:58.000Z,False,From the Dutch broadcaster,0,0,0,889,[],[],[],https://pbs.twimg.com/profile_images/1607059372387012608/oJX8OhjE_normal.jpg,https://x.com/maarten_lemmers/status/1789323572726403136,tweet_id:1789323572726403136
Barti Slatfass,@barti_slatfass,2024-05-11T18:04:07.000Z,False,Der Kerl ist auch nach der Invasion der Ukraine in Russland aufgetreten. Seine Worte sind bedeutungslos.,0,0,0,130,[],[],[],https://pbs.twimg.com/profile_images/1524007304382885895/yiRnOOAe_normal.jpg,https://x.com/barti_slatfass/status/1789355822377476518,tweet_id:1789355822377476518
Mac Cheese,@daboogeylife,2024-05-11T12:58:05.000Z,False,https://chng.it/H8rhKcXmLz,0,0,0,132,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/daboogeylife/status/1789278808404570209,tweet_id:1789278808404570209
Mac Cheese,@daboogeylife,2024-05-11T12:58:23.000Z,False,Sing the petition to keep Joost.https://chng.it/H8rhKcXmLz,0,0,0,138,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/daboogeylife/status/1789278884409512097,tweet_id:1789278884409512097
Lars19,@Lars19151,2024-05-11T11:49:02.000Z,False,"No it’s not most important message, and also it’s cynical to sing about EU but his behaviour is disgraceful and do not represent European values",0,0,0,1.3K,[],[],[],https://pbs.twimg.com/profile_images/1614465342666932225/e8SP4s1p_normal.jpg,https://x.com/Lars19151/status/1789261429146558648,tweet_id:1789261429146558648
einav,@EggOfHeadz,2024-05-11T11:33:35.000Z,False,When you’re a violent bully filled with hate that’s what happen. Good luck next year  hahaha,0,0,0,1.1K,[],[],[],https://pbs.twimg.com/profile_images/1265168392727736321/dC7uGMqT_normal.jpg,https://x.com/EggOfHeadz/status/1789257543916704048,tweet_id:1789257543916704048
onyon,@onyonyonyon,2024-05-11T11:21:40.000Z,False,"You’re referring to the updated song, “EuroByeBye”.

Song of the losers ",0,0,0,819,[],[],"['\\U0001f921', '\\U0001f921', '\\U0001f921']",https://pbs.twimg.com/profile_images/1789687894912782336/e0AQZwPc_normal.jpg,https://x.com/onyonyonyon/status/1789254544502710627,tweet_id:1789254544502710627
Simon Berk,@simon_berk,2024-05-11T12:02:59.000Z,False,Time to scrap this crap.,0,0,0,82,[],[],[],https://pbs.twimg.com/profile_images/1697578933259030528/zLqn709N_normal.jpg,https://x.com/simon_berk/status/1789264942228467734,tweet_id:1789264942228467734
Yozzer,@Icandodatjob,2024-05-11T13:04:37.000Z,False,"Bet your money on Israel.
Donate your winnings to Gaza #Eurovision2024 #betonisraeldonatetoGaza",0,0,0,94,[],[],[],https://pbs.twimg.com/profile_images/1766473961620082688/0I89LIgx_normal.jpg,https://x.com/Icandodatjob/status/1789280449962938561,tweet_id:1789280449962938561
OnenisD,@OnenisD,2024-05-11T14:02:13.000Z,False,Don't attack people.,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1721138789936975872/i0qTgEXQ_normal.png,https://x.com/OnenisD/status/1789294948275105795,tweet_id:1789294948275105795
Mr Eli Kopter,@udontknowtheme,2024-05-11T14:33:20.000Z,False,Allah forbids it,0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1713798748139143168/gZ8Fs2xZ_normal.jpg,https://x.com/udontknowtheme/status/1789302777832706455,tweet_id:1789302777832706455
Marukusu,@Marukusu777,2024-05-11T15:22:17.000Z,False,"It's a clown singing terrible.
This gay clown show is a shame for Europe.",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1794077932924571648/0wKzutpg_normal.jpg,https://x.com/Marukusu777/status/1789315094549017024,tweet_id:1789315094549017024
Jean Kerr,@Jean_Kerr84,2024-05-11T15:46:40.000Z,False,"Thrown out for a complaint from the #jewish entry, her little feelings were hurt . What about the thousands of children and their innocent parents murdered every day in occupied #Palestine by war criminal  #Eurovision2024",0,0,0,246,"['#jewish', '#Palestine', '#Eurovision2024']",['@netanyahu'],"['\\U0001f914', '\\U0001f602']",https://pbs.twimg.com/profile_images/1782135118817034241/UnCTi1Jj_normal.jpg,https://x.com/Jean_Kerr84/status/1789321234028568650,tweet_id:1789321234028568650
Mr. E.,@rkh9cqqbjc,2024-05-11T15:34:30.000Z,False,"Shame EBU, Europapa forever!!",0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,https://x.com/rkh9cqqbjc/status/1789318172526497890,tweet_id:1789318172526497890
